rna-XM_043149757.1	gene-E1B28_005208	gene-E1B28_005208
rna-XM_043149758.1	gene-E1B28_005209	gene-E1B28_005209
rna-XM_043149759.1	gene-E1B28_005210	gene-E1B28_005210
rna-XM_043149760.1	gene-E1B28_005211	gene-E1B28_005211
rna-XM_043149761.1	gene-E1B28_005212	gene-E1B28_005212
rna-XM_043149764.1	gene-E1B28_005213	gene-E1B28_005213
rna-XM_043149762.1	gene-E1B28_005213	gene-E1B28_005213
rna-XM_043149763.1	gene-E1B28_005213	gene-E1B28_005213
rna-XM_043149765.1	gene-E1B28_005214	gene-E1B28_005214
rna-XM_043149766.1	gene-E1B28_005215	gene-E1B28_005215
rna-XM_043149767.1	gene-E1B28_005216	gene-E1B28_005216
rna-XM_043149768.1	gene-E1B28_005217	gene-E1B28_005217
rna-XM_043149769.1	gene-E1B28_005218	gene-E1B28_005218
rna-E1B28_005219	gene-E1B28_005219	gene-E1B28_005219
rna-XM_043149770.1	gene-E1B28_005220	gene-E1B28_005220
rna-XM_043149771.1	gene-E1B28_005221	gene-E1B28_005221
rna-XM_043149772.1	gene-E1B28_005222	gene-E1B28_005222
rna-XM_043149773.1	gene-E1B28_005222	gene-E1B28_005222
rna-XM_043149774.1	gene-E1B28_005223	gene-E1B28_005223
rna-XM_043149775.1	gene-E1B28_005224	gene-E1B28_005224
rna-XM_043149776.1	gene-E1B28_005225	gene-E1B28_005225
rna-XM_043149777.1	gene-E1B28_005226	gene-E1B28_005226
rna-XM_043149778.1	gene-E1B28_005227	gene-E1B28_005227
rna-XM_043149779.1	gene-E1B28_005228	gene-E1B28_005228
rna-XM_043149780.1	gene-E1B28_005229	gene-E1B28_005229
rna-XM_043149781.1	gene-E1B28_005230	gene-E1B28_005230
rna-XM_043149782.1	gene-E1B28_005231	gene-E1B28_005231
rna-XM_043149783.1	gene-E1B28_005232	gene-E1B28_005232
rna-XM_043149784.1	gene-E1B28_005233	gene-E1B28_005233
rna-XM_043149785.1	gene-E1B28_005234	gene-E1B28_005234
rna-XM_043149786.1	gene-E1B28_005235	gene-E1B28_005235
rna-XM_043149787.1	gene-E1B28_005236	gene-E1B28_005236
rna-XM_043149788.1	gene-E1B28_005236	gene-E1B28_005236
rna-XM_043149789.1	gene-E1B28_005237	gene-E1B28_005237
rna-XM_043149790.1	gene-E1B28_005238	gene-E1B28_005238
rna-E1B28_005239	gene-E1B28_005239	gene-E1B28_005239
rna-XM_043149791.1	gene-E1B28_005240	gene-E1B28_005240
rna-XM_043149792.1	gene-E1B28_005241	gene-E1B28_005241
rna-XM_043149793.1	gene-E1B28_005242	gene-E1B28_005242
rna-XM_043149794.1	gene-E1B28_005243	gene-E1B28_005243
rna-XM_043149795.1	gene-E1B28_005244	gene-E1B28_005244
rna-XM_043149796.1	gene-E1B28_005245	gene-E1B28_005245
rna-XM_043149797.1	gene-E1B28_005246	gene-E1B28_005246
rna-XM_043149798.1	gene-E1B28_005247	gene-E1B28_005247
rna-XM_043149799.1	gene-E1B28_005248	gene-E1B28_005248
rna-XM_043149800.1	gene-E1B28_005249	gene-E1B28_005249
rna-XM_043149801.1	gene-E1B28_005250	gene-E1B28_005250
rna-XM_043149802.1	gene-E1B28_005251	gene-E1B28_005251
rna-XM_043149803.1	gene-E1B28_005252	gene-E1B28_005252
rna-XM_043149804.1	gene-E1B28_005253	gene-E1B28_005253
rna-XM_043149805.1	gene-E1B28_005254	gene-E1B28_005254
rna-XM_043149806.1	gene-E1B28_005255	gene-E1B28_005255
rna-XM_043149807.1	gene-E1B28_005256	gene-E1B28_005256
rna-XM_043149808.1	gene-E1B28_005257	gene-E1B28_005257
rna-XM_043149809.1	gene-E1B28_005258	gene-E1B28_005258
rna-XM_043149810.1	gene-E1B28_005259	gene-E1B28_005259
rna-XM_043149811.1	gene-E1B28_005260	NFYB1
rna-XM_043149812.1	gene-E1B28_005261	gene-E1B28_005261
rna-XM_043149813.1	gene-E1B28_005262	gene-E1B28_005262
rna-XM_043149814.1	gene-E1B28_005263	gene-E1B28_005263
rna-XM_043149815.1	gene-E1B28_005264	gene-E1B28_005264
rna-XM_043149816.1	gene-E1B28_005265	gene-E1B28_005265
rna-XM_043149817.1	gene-E1B28_005266	gene-E1B28_005266
rna-XM_043149818.1	gene-E1B28_005267	gene-E1B28_005267
rna-XM_043149819.1	gene-E1B28_005268	gene-E1B28_005268
rna-XM_043149820.1	gene-E1B28_005269	gene-E1B28_005269
rna-XM_043149821.1	gene-E1B28_005270	gene-E1B28_005270
rna-XM_043149822.1	gene-E1B28_005271	gene-E1B28_005271
rna-XM_043149823.1	gene-E1B28_005272	gene-E1B28_005272
rna-XM_043149824.1	gene-E1B28_005273	gene-E1B28_005273
rna-XM_043149825.1	gene-E1B28_005274	gene-E1B28_005274
rna-XM_043149826.1	gene-E1B28_005275	gene-E1B28_005275
rna-XM_043149827.1	gene-E1B28_005275	gene-E1B28_005275
rna-XM_043149828.1	gene-E1B28_005276	gene-E1B28_005276
rna-XM_043149829.1	gene-E1B28_005277	gene-E1B28_005277
rna-XM_043149830.1	gene-E1B28_005278	gene-E1B28_005278
rna-XM_043149831.1	gene-E1B28_005279	gene-E1B28_005279
rna-XM_043149832.1	gene-E1B28_005280	gene-E1B28_005280
rna-XM_043149833.1	gene-E1B28_005281	gene-E1B28_005281
rna-XM_043149834.1	gene-E1B28_005282	gene-E1B28_005282
rna-XM_043149835.1	gene-E1B28_005283	gene-E1B28_005283
rna-XM_043149836.1	gene-E1B28_005284	gene-E1B28_005284
rna-XM_043149837.1	gene-E1B28_005285	gene-E1B28_005285
rna-XM_043149838.1	gene-E1B28_005285	gene-E1B28_005285
rna-XM_043149839.1	gene-E1B28_005286	gene-E1B28_005286
rna-XM_043149840.1	gene-E1B28_005287	gene-E1B28_005287
rna-XM_043149841.1	gene-E1B28_005288	gene-E1B28_005288
rna-XM_043149842.1	gene-E1B28_005289	gene-E1B28_005289
rna-XM_043149843.1	gene-E1B28_005289	gene-E1B28_005289
rna-XM_043149844.1	gene-E1B28_005290	gene-E1B28_005290
rna-XM_043149845.1	gene-E1B28_005291	gene-E1B28_005291
rna-XM_043149846.1	gene-E1B28_005292	gene-E1B28_005292
rna-XM_043149847.1	gene-E1B28_005293	gene-E1B28_005293
rna-XM_043149848.1	gene-E1B28_005294	gene-E1B28_005294
rna-XM_043149849.1	gene-E1B28_005295	gene-E1B28_005295
rna-XM_043149850.1	gene-E1B28_005296	gene-E1B28_005296
rna-XM_043149851.1	gene-E1B28_005297	gene-E1B28_005297
rna-XM_043149852.1	gene-E1B28_005298	gene-E1B28_005298
rna-XM_043149853.1	gene-E1B28_005299	gene-E1B28_005299
rna-XM_043149854.1	gene-E1B28_005300	gene-E1B28_005300
rna-XM_043149855.1	gene-E1B28_005301	gene-E1B28_005301
rna-XM_043149856.1	gene-E1B28_005302	gene-E1B28_005302
rna-XM_043149857.1	gene-E1B28_005303	gene-E1B28_005303
rna-XM_043149858.1	gene-E1B28_005304	gene-E1B28_005304
rna-XM_043149859.1	gene-E1B28_005305	gene-E1B28_005305
rna-XM_043149860.1	gene-E1B28_005306	gene-E1B28_005306
rna-XM_043149861.1	gene-E1B28_005307	gene-E1B28_005307
rna-XM_043149862.1	gene-E1B28_005308	gene-E1B28_005308
rna-XM_043149863.1	gene-E1B28_005309	gene-E1B28_005309
rna-XM_043149864.1	gene-E1B28_005310	gene-E1B28_005310
rna-XM_043149865.1	gene-E1B28_005311	gene-E1B28_005311
rna-XM_043149866.1	gene-E1B28_005312	gene-E1B28_005312
rna-XM_043149867.1	gene-E1B28_005313	gene-E1B28_005313
rna-XM_043149868.1	gene-E1B28_005314	gene-E1B28_005314
rna-XM_043149869.1	gene-E1B28_005315	gene-E1B28_005315
rna-XM_043149870.1	gene-E1B28_005316	gene-E1B28_005316
rna-XM_043149871.1	gene-E1B28_005317	gene-E1B28_005317
rna-XM_043149872.1	gene-E1B28_005318	gene-E1B28_005318
rna-XM_043149873.1	gene-E1B28_005319	gene-E1B28_005319
rna-XM_043149874.1	gene-E1B28_005320	gene-E1B28_005320
rna-XM_043149875.1	gene-E1B28_005321	gene-E1B28_005321
rna-XM_043149876.1	gene-E1B28_005322	gene-E1B28_005322
rna-XM_043149877.1	gene-E1B28_005322	gene-E1B28_005322
rna-XM_043149878.1	gene-E1B28_005323	gene-E1B28_005323
rna-XM_043149879.1	gene-E1B28_005323	gene-E1B28_005323
rna-XM_043149880.1	gene-E1B28_005323	gene-E1B28_005323
rna-XM_043149881.1	gene-E1B28_005324	gene-E1B28_005324
rna-XM_043149882.1	gene-E1B28_005325	gene-E1B28_005325
rna-XM_043149883.1	gene-E1B28_005326	gene-E1B28_005326
rna-XM_043149884.1	gene-E1B28_005327	gene-E1B28_005327
rna-XM_043149885.1	gene-E1B28_005328	gene-E1B28_005328
rna-XM_043149886.1	gene-E1B28_005329	gene-E1B28_005329
rna-XM_043149887.1	gene-E1B28_005330	gene-E1B28_005330
rna-XM_043149888.1	gene-E1B28_005331	gene-E1B28_005331
rna-XM_043149889.1	gene-E1B28_005332	gene-E1B28_005332
rna-E1B28_005333	gene-E1B28_005333	gene-E1B28_005333
rna-XM_043149890.1	gene-E1B28_005334	gene-E1B28_005334
rna-XM_043149891.1	gene-E1B28_005335	gene-E1B28_005335
rna-E1B28_005336	gene-E1B28_005336	gene-E1B28_005336
rna-XM_043149892.1	gene-E1B28_005337	gene-E1B28_005337
rna-XM_043149893.1	gene-E1B28_005338	gene-E1B28_005338
rna-XM_043149894.1	gene-E1B28_005339	gene-E1B28_005339
rna-XM_043149895.1	gene-E1B28_005340	gene-E1B28_005340
rna-XM_043149896.1	gene-E1B28_005341	gene-E1B28_005341
rna-E1B28_005342	gene-E1B28_005342	gene-E1B28_005342
rna-XM_043149897.1	gene-E1B28_005343	gene-E1B28_005343
rna-XM_043149898.1	gene-E1B28_005344	gene-E1B28_005344
rna-XM_043149899.1	gene-E1B28_005345	gene-E1B28_005345
rna-XM_043149900.1	gene-E1B28_005345	gene-E1B28_005345
rna-XM_043149901.1	gene-E1B28_005346	gene-E1B28_005346
rna-XM_043149902.1	gene-E1B28_005347	gene-E1B28_005347
rna-XM_043149903.1	gene-E1B28_005348	gene-E1B28_005348
rna-XM_043149904.1	gene-E1B28_005349	gene-E1B28_005349
rna-XM_043149905.1	gene-E1B28_005350	gene-E1B28_005350
rna-XM_043149906.1	gene-E1B28_005351	gene-E1B28_005351
rna-XM_043149907.1	gene-E1B28_005352	gene-E1B28_005352
rna-XM_043149909.1	gene-E1B28_005352	gene-E1B28_005352
rna-XM_043149910.1	gene-E1B28_005352	gene-E1B28_005352
rna-XM_043149908.1	gene-E1B28_005352	gene-E1B28_005352
rna-XM_043149911.1	gene-E1B28_005353	gene-E1B28_005353
rna-XM_043149912.1	gene-E1B28_005354	gene-E1B28_005354
rna-E1B28_005355	gene-E1B28_005355	gene-E1B28_005355
rna-XM_043149913.1	gene-E1B28_005356	gene-E1B28_005356
rna-XM_043149914.1	gene-E1B28_005357	gene-E1B28_005357
rna-XM_043149915.1	gene-E1B28_005358	gene-E1B28_005358
rna-XM_043149916.1	gene-E1B28_005359	gene-E1B28_005359
rna-XM_043149917.1	gene-E1B28_005360	gene-E1B28_005360
rna-XM_043149919.1	gene-E1B28_005361	gene-E1B28_005361
rna-XM_043149918.1	gene-E1B28_005361	gene-E1B28_005361
rna-XM_043149920.1	gene-E1B28_005362	gene-E1B28_005362
rna-XM_043149921.1	gene-E1B28_005363	gene-E1B28_005363
rna-XM_043149922.1	gene-E1B28_005364	gene-E1B28_005364
rna-XM_043149923.1	gene-E1B28_005365	gene-E1B28_005365
rna-XM_043149924.1	gene-E1B28_005366	gene-E1B28_005366
rna-XM_043149925.1	gene-E1B28_005367	gene-E1B28_005367
rna-XM_043149926.1	gene-E1B28_005368	gene-E1B28_005368
rna-XM_043149927.1	gene-E1B28_005369	gene-E1B28_005369
rna-XM_043149928.1	gene-E1B28_005370	gene-E1B28_005370
rna-XM_043149929.1	gene-E1B28_005371	gene-E1B28_005371
rna-XM_043149930.1	gene-E1B28_005372	gene-E1B28_005372
rna-XM_043149931.1	gene-E1B28_005373	gene-E1B28_005373
rna-XM_043149932.1	gene-E1B28_005374	gene-E1B28_005374
rna-XM_043149933.1	gene-E1B28_005375	gene-E1B28_005375
rna-XM_043149934.1	gene-E1B28_005376	gene-E1B28_005376
rna-XM_043149935.1	gene-E1B28_005377	gene-E1B28_005377
rna-XM_043149936.1	gene-E1B28_005378	gene-E1B28_005378
rna-XM_043149937.1	gene-E1B28_005379	gene-E1B28_005379
rna-XM_043149938.1	gene-E1B28_005380	gene-E1B28_005380
rna-XM_043149939.1	gene-E1B28_005381	gene-E1B28_005381
rna-XM_043149940.1	gene-E1B28_005382	gene-E1B28_005382
rna-XM_043149941.1	gene-E1B28_005383	gene-E1B28_005383
rna-XM_043149942.1	gene-E1B28_005384	gene-E1B28_005384
rna-XM_043149943.1	gene-E1B28_005385	gene-E1B28_005385
rna-XM_043149944.1	gene-E1B28_005386	gene-E1B28_005386
rna-XM_043149945.1	gene-E1B28_005387	gene-E1B28_005387
rna-XM_043149946.1	gene-E1B28_005388	gene-E1B28_005388
rna-XM_043149947.1	gene-E1B28_005389	gene-E1B28_005389
rna-XM_043149948.1	gene-E1B28_005390	gene-E1B28_005390
rna-XM_043149949.1	gene-E1B28_005391	gene-E1B28_005391
rna-XM_043149950.1	gene-E1B28_005392	gene-E1B28_005392
rna-XM_043149951.1	gene-E1B28_005393	gene-E1B28_005393
rna-XM_043149952.1	gene-E1B28_005394	gene-E1B28_005394
rna-XM_043149953.1	gene-E1B28_005395	gene-E1B28_005395
rna-XM_043149954.1	gene-E1B28_005396	gene-E1B28_005396
rna-XM_043149955.1	gene-E1B28_005397	gene-E1B28_005397
rna-XM_043149956.1	gene-E1B28_005398	gene-E1B28_005398
rna-XM_043149957.1	gene-E1B28_005399	gene-E1B28_005399
rna-XM_043149958.1	gene-E1B28_005400	gene-E1B28_005400
rna-XM_043149959.1	gene-E1B28_005400	gene-E1B28_005400
rna-XM_043149960.1	gene-E1B28_005401	gene-E1B28_005401
rna-XM_043149961.1	gene-E1B28_005402	gene-E1B28_005402
rna-XM_043149962.1	gene-E1B28_005403	gene-E1B28_005403
rna-XM_043149963.1	gene-E1B28_005404	gene-E1B28_005404
rna-XM_043149964.1	gene-E1B28_005405	gene-E1B28_005405
rna-XM_043149965.1	gene-E1B28_005406	gene-E1B28_005406
rna-XM_043149966.1	gene-E1B28_005407	gene-E1B28_005407
rna-XM_043149967.1	gene-E1B28_005408	gene-E1B28_005408
rna-XM_043149968.1	gene-E1B28_005408	gene-E1B28_005408
rna-XM_043149969.1	gene-E1B28_005409	gene-E1B28_005409
rna-XM_043149970.1	gene-E1B28_005410	gene-E1B28_005410
rna-XM_043149971.1	gene-E1B28_005411	gene-E1B28_005411
rna-XM_043149972.1	gene-E1B28_005412	gene-E1B28_005412
rna-XM_043149973.1	gene-E1B28_005412	gene-E1B28_005412
rna-XM_043149974.1	gene-E1B28_005413	gene-E1B28_005413
rna-XM_043149975.1	gene-E1B28_005414	gene-E1B28_005414
rna-XM_043149976.1	gene-E1B28_005415	gene-E1B28_005415
rna-XM_043149977.1	gene-E1B28_005416	gene-E1B28_005416
rna-XM_043149978.1	gene-E1B28_005417	gene-E1B28_005417
rna-XM_043149979.1	gene-E1B28_005418	gene-E1B28_005418
rna-XM_043149980.1	gene-E1B28_005419	gene-E1B28_005419
rna-XM_043149981.1	gene-E1B28_005420	gene-E1B28_005420
rna-XM_043149982.1	gene-E1B28_005421	gene-E1B28_005421
rna-XM_043149983.1	gene-E1B28_005422	gene-E1B28_005422
rna-XM_043149984.1	gene-E1B28_005423	gene-E1B28_005423
rna-XM_043149985.1	gene-E1B28_005424	gene-E1B28_005424
rna-XM_043149986.1	gene-E1B28_005425	gene-E1B28_005425
rna-XM_043149987.1	gene-E1B28_005426	gene-E1B28_005426
rna-XM_043149988.1	gene-E1B28_005427	gene-E1B28_005427
rna-XM_043149989.1	gene-E1B28_005427	gene-E1B28_005427
rna-XM_043149990.1	gene-E1B28_005428	gene-E1B28_005428
rna-XM_043149991.1	gene-E1B28_005429	FPR1_1
rna-XM_043149992.1	gene-E1B28_005430	gene-E1B28_005430
rna-XM_043149993.1	gene-E1B28_005431	gene-E1B28_005431
rna-XM_043149994.1	gene-E1B28_005432	gene-E1B28_005432
rna-XM_043149995.1	gene-E1B28_005433	gene-E1B28_005433
rna-XM_043149996.1	gene-E1B28_005434	gene-E1B28_005434
rna-XM_043149997.1	gene-E1B28_005435	gene-E1B28_005435
rna-XM_043149998.1	gene-E1B28_005436	gene-E1B28_005436
rna-XM_043149999.1	gene-E1B28_005437	gene-E1B28_005437
rna-XM_043150000.1	gene-E1B28_005438	gene-E1B28_005438
rna-XM_043150001.1	gene-E1B28_005439	RPS13
rna-XM_043150002.1	gene-E1B28_005440	gene-E1B28_005440
rna-XM_043150003.1	gene-E1B28_005441	gene-E1B28_005441
rna-XM_043150004.1	gene-E1B28_005442	gene-E1B28_005442
rna-XM_043150005.1	gene-E1B28_005443	gene-E1B28_005443
rna-XM_043150006.1	gene-E1B28_005443	gene-E1B28_005443
rna-XM_043150007.1	gene-E1B28_005444	gene-E1B28_005444
rna-E1B28_005445	gene-E1B28_005445	gene-E1B28_005445
rna-XM_043150008.1	gene-E1B28_005446	gene-E1B28_005446
rna-XM_043150009.1	gene-E1B28_005447	gene-E1B28_005447
rna-XM_043150010.1	gene-E1B28_005448	gene-E1B28_005448
rna-XM_043150011.1	gene-E1B28_005449	gene-E1B28_005449
rna-XM_043150012.1	gene-E1B28_005450	gene-E1B28_005450
rna-XM_043150013.1	gene-E1B28_005451	gene-E1B28_005451
rna-XM_043150014.1	gene-E1B28_005452	gene-E1B28_005452
rna-XM_043150015.1	gene-E1B28_005453	gene-E1B28_005453
rna-XM_043150016.1	gene-E1B28_005454	gene-E1B28_005454
rna-XM_043150017.1	gene-E1B28_005455	gene-E1B28_005455
rna-XM_043150018.1	gene-E1B28_005456	gene-E1B28_005456
rna-XM_043150019.1	gene-E1B28_005457	gene-E1B28_005457
rna-XM_043150020.1	gene-E1B28_005458	gene-E1B28_005458
rna-XM_043150021.1	gene-E1B28_005459	gene-E1B28_005459
rna-XM_043150022.1	gene-E1B28_005460	gene-E1B28_005460
rna-XM_043150023.1	gene-E1B28_005461	gene-E1B28_005461
rna-XM_043150024.1	gene-E1B28_005462	gene-E1B28_005462
rna-XM_043150025.1	gene-E1B28_005463	gene-E1B28_005463
rna-XM_043150026.1	gene-E1B28_005464	gene-E1B28_005464
rna-XM_043150027.1	gene-E1B28_005465	gene-E1B28_005465
rna-XM_043150028.1	gene-E1B28_005466	gene-E1B28_005466
rna-XM_043150029.1	gene-E1B28_005467	gene-E1B28_005467
rna-XM_043150030.1	gene-E1B28_005468	gene-E1B28_005468
rna-XM_043150031.1	gene-E1B28_005469	gene-E1B28_005469
rna-XM_043150032.1	gene-E1B28_005470	gene-E1B28_005470
rna-XM_043150033.1	gene-E1B28_005471	gene-E1B28_005471
rna-XM_043150034.1	gene-E1B28_005472	gene-E1B28_005472
rna-XM_043150035.1	gene-E1B28_005472	gene-E1B28_005472
rna-XM_043150036.1	gene-E1B28_005473	gene-E1B28_005473
rna-XM_043150037.1	gene-E1B28_005474	gene-E1B28_005474
rna-XM_043150038.1	gene-E1B28_005475	gene-E1B28_005475
rna-XM_043150039.1	gene-E1B28_005476	gene-E1B28_005476
rna-XM_043150040.1	gene-E1B28_005477	gene-E1B28_005477
rna-XM_043150041.1	gene-E1B28_005478	gene-E1B28_005478
rna-XM_043150042.1	gene-E1B28_005479	gene-E1B28_005479
rna-XM_043150043.1	gene-E1B28_005480	gene-E1B28_005480
rna-XM_043150044.1	gene-E1B28_005481	gene-E1B28_005481
rna-XM_043150045.1	gene-E1B28_005482	gene-E1B28_005482
rna-XM_043150046.1	gene-E1B28_005483	gene-E1B28_005483
rna-XM_043150047.1	gene-E1B28_005484	gene-E1B28_005484
rna-XM_043150048.1	gene-E1B28_005485	gene-E1B28_005485
rna-XM_043150049.1	gene-E1B28_005485	gene-E1B28_005485
rna-XM_043150050.1	gene-E1B28_005486	gene-E1B28_005486
rna-XM_043150051.1	gene-E1B28_005487	gene-E1B28_005487
rna-XM_043150052.1	gene-E1B28_005487	gene-E1B28_005487
rna-XM_043150053.1	gene-E1B28_005488	gene-E1B28_005488
rna-XM_043150054.1	gene-E1B28_005489	gene-E1B28_005489
rna-XM_043150056.1	gene-E1B28_005490	gene-E1B28_005490
rna-XM_043150055.1	gene-E1B28_005490	gene-E1B28_005490
rna-XM_043150057.1	gene-E1B28_005491	gene-E1B28_005491
rna-XM_043150058.1	gene-E1B28_005492	gene-E1B28_005492
rna-XM_043150059.1	gene-E1B28_005493	gene-E1B28_005493
rna-XM_043150060.1	gene-E1B28_005494	gene-E1B28_005494
rna-XM_043150061.1	gene-E1B28_005495	gene-E1B28_005495
rna-XM_043150062.1	gene-E1B28_005496	gene-E1B28_005496
rna-XM_043150063.1	gene-E1B28_005497	gene-E1B28_005497
rna-XM_043150064.1	gene-E1B28_005498	gene-E1B28_005498
rna-XM_043150065.1	gene-E1B28_005499	gene-E1B28_005499
rna-XM_043150066.1	gene-E1B28_005500	gene-E1B28_005500
rna-XM_043150067.1	gene-E1B28_005501	gene-E1B28_005501
rna-XM_043150068.1	gene-E1B28_005502	gene-E1B28_005502
rna-XM_043150069.1	gene-E1B28_005503	gene-E1B28_005503
rna-XM_043150071.1	gene-E1B28_005504	AGR1
rna-XM_043150070.1	gene-E1B28_005504	AGR1
rna-XM_043150072.1	gene-E1B28_005505	gene-E1B28_005505
rna-XM_043150073.1	gene-E1B28_005506	gene-E1B28_005506
rna-XM_043150074.1	gene-E1B28_005507	gene-E1B28_005507
rna-XM_043150075.1	gene-E1B28_005508	gene-E1B28_005508
rna-XM_043150076.1	gene-E1B28_005509	gene-E1B28_005509
rna-XM_043150077.1	gene-E1B28_005510	gene-E1B28_005510
rna-XM_043150078.1	gene-E1B28_005511	gene-E1B28_005511
rna-XM_043150079.1	gene-E1B28_005512	gene-E1B28_005512
rna-XM_043150080.1	gene-E1B28_005513	gene-E1B28_005513
rna-XM_043150081.1	gene-E1B28_005514	gene-E1B28_005514
rna-XM_043150082.1	gene-E1B28_005515	gene-E1B28_005515
rna-XM_043150083.1	gene-E1B28_005516	gene-E1B28_005516
rna-XM_043150084.1	gene-E1B28_005517	gene-E1B28_005517
rna-XM_043150085.1	gene-E1B28_005518	gene-E1B28_005518
rna-XM_043150086.1	gene-E1B28_005519	gene-E1B28_005519
rna-XM_043150087.1	gene-E1B28_005520	gene-E1B28_005520
rna-XM_043150088.1	gene-E1B28_005521	gene-E1B28_005521
rna-XM_043150089.1	gene-E1B28_005522	gene-E1B28_005522
rna-XM_043150090.1	gene-E1B28_005523	gene-E1B28_005523
rna-XM_043160738.1	gene-E1B28_005524	gene-E1B28_005524
rna-E1B28_005525	gene-E1B28_005525	gene-E1B28_005525
rna-XM_043150091.1	gene-E1B28_005526	gene-E1B28_005526
rna-XM_043150092.1	gene-E1B28_005527	gene-E1B28_005527
rna-XM_043150093.1	gene-E1B28_005528	gene-E1B28_005528
rna-XM_043150094.1	gene-E1B28_005529	gene-E1B28_005529
rna-XM_043150095.1	gene-E1B28_005530	gene-E1B28_005530
rna-XM_043150096.1	gene-E1B28_005531	DHH1
rna-XM_043150097.1	gene-E1B28_005532	gene-E1B28_005532
rna-XM_043150098.1	gene-E1B28_005533	gene-E1B28_005533
rna-XM_043150099.1	gene-E1B28_005534	gene-E1B28_005534
rna-XM_043150100.1	gene-E1B28_005535	gene-E1B28_005535
rna-XM_043150101.1	gene-E1B28_005536	gene-E1B28_005536
rna-XM_043150102.1	gene-E1B28_005537	gene-E1B28_005537
rna-XM_043150103.1	gene-E1B28_005538	gene-E1B28_005538
rna-XM_043150104.1	gene-E1B28_005539	gene-E1B28_005539
rna-XM_043150105.1	gene-E1B28_005540	gene-E1B28_005540
rna-XM_043150106.1	gene-E1B28_005541	gene-E1B28_005541
rna-XM_043150107.1	gene-E1B28_005542	gene-E1B28_005542
rna-XM_043150108.1	gene-E1B28_005543	gene-E1B28_005543
rna-XM_043150109.1	gene-E1B28_005544	gene-E1B28_005544
rna-XM_043150110.1	gene-E1B28_005545	gene-E1B28_005545
rna-XM_043150111.1	gene-E1B28_005546	gene-E1B28_005546
rna-XM_043150112.1	gene-E1B28_005547	gene-E1B28_005547
rna-XM_043150113.1	gene-E1B28_005547	gene-E1B28_005547
rna-XM_043150114.1	gene-E1B28_005548	gene-E1B28_005548
rna-XM_043150115.1	gene-E1B28_005549	gene-E1B28_005549
rna-XM_043150116.1	gene-E1B28_005550	gene-E1B28_005550
rna-XM_043150117.1	gene-E1B28_005551	gene-E1B28_005551
rna-XM_043150118.1	gene-E1B28_005552	gene-E1B28_005552
rna-XM_043150119.1	gene-E1B28_005553	gene-E1B28_005553
rna-XM_043150120.1	gene-E1B28_005553	gene-E1B28_005553
rna-XM_043150121.1	gene-E1B28_005554	gene-E1B28_005554
rna-XM_043150122.1	gene-E1B28_005555	gene-E1B28_005555
rna-XM_043150123.1	gene-E1B28_005555	gene-E1B28_005555
rna-XM_043150124.1	gene-E1B28_005556	gene-E1B28_005556
rna-XM_043150125.1	gene-E1B28_005557	gene-E1B28_005557
rna-XM_043150126.1	gene-E1B28_005558	gene-E1B28_005558
rna-XM_043150127.1	gene-E1B28_005559	gene-E1B28_005559
rna-XM_043150128.1	gene-E1B28_005560	gene-E1B28_005560
rna-XM_043150129.1	gene-E1B28_005561	gene-E1B28_005561
rna-XM_043150130.1	gene-E1B28_005562	gene-E1B28_005562
rna-XM_043150131.1	gene-E1B28_005563	gene-E1B28_005563
rna-XM_043150132.1	gene-E1B28_005564	gene-E1B28_005564
rna-XM_043150133.1	gene-E1B28_005565	gene-E1B28_005565
rna-XM_043150136.1	gene-E1B28_005566	gene-E1B28_005566
rna-XM_043150134.1	gene-E1B28_005567	gene-E1B28_005567
rna-XM_043150135.1	gene-E1B28_005566	gene-E1B28_005566
rna-XM_043150137.1	gene-E1B28_005568	gene-E1B28_005568
rna-XM_043150138.1	gene-E1B28_005569	gene-E1B28_005569
rna-XM_043150139.1	gene-E1B28_005570	gene-E1B28_005570
rna-XM_043150140.1	gene-E1B28_005571	gene-E1B28_005571
rna-XM_043150141.1	gene-E1B28_005572	gene-E1B28_005572
rna-XM_043150142.1	gene-E1B28_005573	gene-E1B28_005573
rna-XM_043150143.1	gene-E1B28_005574	gene-E1B28_005574
rna-XM_043150144.1	gene-E1B28_005575	gene-E1B28_005575
rna-XM_043150145.1	gene-E1B28_005576	gene-E1B28_005576
rna-XM_043150146.1	gene-E1B28_005577	gene-E1B28_005577
rna-XM_043150147.1	gene-E1B28_005578	gene-E1B28_005578
rna-XM_043150148.1	gene-E1B28_005579	gene-E1B28_005579
rna-XM_043150149.1	gene-E1B28_005580	gene-E1B28_005580
rna-XM_043150150.1	gene-E1B28_005581	gene-E1B28_005581
rna-XM_043150151.1	gene-E1B28_005582	gene-E1B28_005582
rna-XM_043150152.1	gene-E1B28_005583	gene-E1B28_005583
rna-XM_043150153.1	gene-E1B28_005584	gene-E1B28_005584
rna-XM_043150154.1	gene-E1B28_005585	gene-E1B28_005585
rna-XM_043150155.1	gene-E1B28_005586	gene-E1B28_005586
rna-XM_043150156.1	gene-E1B28_005587	gene-E1B28_005587
rna-XM_043150157.1	gene-E1B28_005588	gene-E1B28_005588
rna-XM_043150158.1	gene-E1B28_005589	gene-E1B28_005589
rna-XM_043150159.1	gene-E1B28_005590	gene-E1B28_005590
