gene_id	gene_name	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
gene-E1B28_004251	gene-E1B28_004251	1337.084	1375.553	1359.378	1366.857	1347.085	1367.791	1375.411	1364.435	1372.137	1382.17	1375.1	1372.657	1352.59	1319.394	1350.748	1355.599	1351.964	1373.559	1368.848	1378.814	1383.581	1348.844	1382.557
gene-E1B28_004252	gene-E1B28_004252	36.746	46.237	41.116	43.788	39.17	47.704	47.107	42.748	47.213	50.66	48.252	46.371	37.96	29.526	38.909	45.224	38.332	46.998	40.118	49.035	49.234	40.073	47.642
gene-E1B28_004253	gene-E1B28_004253	1060.084	1098.553	1082.378	1089.857	1070.085	1090.791	1098.411	1087.435	1095.137	1105.17	1098.1	1095.657	1075.59	1042.394	1073.748	1078.599	1074.964	1096.559	1091.848	1101.814	1106.581	1071.844	1105.557
gene-E1B28_004254	gene-E1B28_004254	9862.084	9900.553	9884.378	9891.857	9872.085	9892.791	9900.411	9889.435	9897.137	9907.17	9900.1	9897.657	9877.59	9844.394	9875.748	9880.599	9876.964	9898.559	9893.848	9903.814	9908.581	9873.844	9907.557
gene-E1B28_004255	gene-E1B28_004255	954.084	992.553	976.378	983.857	964.085	984.791	992.411	981.435	989.137	999.17	992.1	989.657	969.59	936.394	967.748	972.599	968.964	990.559	985.848	995.814	1000.581	965.844	999.557
gene-E1B28_004256	gene-E1B28_004256	200.12	234.757	219.78	226.119	208.809	228.234	234.366	223.768	231.442	240.086	234.805	231.626	212.913	180.628	211.379	218.68	212.353	233.148	227.416	238.566	242.042	210.409	240.617
gene-E1B28_004257	gene-E1B28_004257	532.106	570.555	554.402	561.865	542.107	562.804	570.414	559.44	567.143	577.17	570.114	567.661	547.601	514.41	545.77	550.64	546.971	568.566	563.853	573.827	578.601	543.854	577.564
gene-E1B28_004258	gene-E1B28_004258	694.084	732.553	716.378	723.857	704.085	724.791	732.411	721.435	729.139	739.17	732.1	729.657	709.59	676.402	707.749	712.608	708.964	730.559	725.848	735.814	740.581	705.844	739.558
gene-E1B28_004259	gene-E1B28_004259	1081.084	1119.553	1103.378	1110.857	1091.085	1111.791	1119.411	1108.435	1116.137	1126.17	1119.1	1116.657	1096.59	1063.394	1094.748	1099.599	1095.964	1117.559	1112.848	1122.814	1127.581	1092.844	1126.557
gene-E1B28_004260	gene-E1B28_004260	102.709	127.86	116.475	121.274	108.264	124.803	128.132	119.485	126.099	131.983	128.954	125.48	110.314	84.175	109.572	118.597	119.274106835022	127.223	119.467	131.806	133.173	110.401	131.531
gene-E1B28_004261	gene-E1B28_004261	338.916	376.866	360.877	368.2	348.777	369.305	376.684	365.748	373.465	383.363	376.476	373.965	354.065	320.856	352.349	357.672	353.426	374.932	370.092	380.18	384.914	350.521	383.773
gene-E1B28_004262	gene-E1B28_004262	1150.084	1188.553	1172.378	1179.857	1160.085	1180.791	1188.411	1177.435	1185.137	1195.17	1188.1	1185.657	1165.59	1132.394	1163.748	1168.599	1164.964	1186.559	1181.848	1191.814	1196.581	1161.844	1195.557
gene-E1B28_004263	gene-E1B28_004263	535.106	573.555	557.402	564.864	545.106	565.803	573.414	562.44	570.142	580.17	573.107	570.66	550.601	517.409	548.769	553.639	549.971	571.565	566.852	576.818	581.601	546.854	580.564
gene-E1B28_004264	gene-E1B28_004264	264.78	301.691	285.981	292.979	274.367	294.445	301.424	290.612	298.351	307.827	301.493	298.717	279.112	246.078	277.55	283.608	278.581	299.828	294.78	305.221	309.615	276.067	308.304
gene-E1B28_004265	gene-E1B28_004265	1270.084	1308.553	1292.378	1299.857	1280.085	1300.791	1308.411	1297.435	1305.137	1315.17	1308.1	1305.657	1285.59	1252.394	1283.748	1288.599	1284.964	1306.559	1301.848	1311.814	1316.581	1281.844	1315.557
gene-E1B28_004266	gene-E1B28_004266	1770.084	1808.553	1792.378	1799.857	1780.085	1800.791	1808.411	1797.435	1805.137	1815.17	1808.1	1805.657	1785.59	1752.394	1783.748	1788.599	1784.964	1806.559	1801.848	1811.814	1816.581	1781.844	1815.557
gene-E1B28_004267	gene-E1B28_004267	3361.084	3399.553	3383.378	3390.857	3371.085	3391.791	3399.411	3388.435	3396.137	3406.17	3399.1	3396.657	3376.59	3343.394	3374.748	3379.599	3375.964	3397.559	3392.848	3402.814	3407.581	3372.844	3406.557
gene-E1B28_004268	gene-E1B28_004268	144.264	174.734	161.292	166.897	151.504	169.673	174.683	164.68	171.979	179.26	175.254	171.747	154.561	124.508	153.441	161.808	154.073	173.578	166.868	178.821	181.173	153.417	179.611
gene-E1B28_004269	gene-E1B28_004269	2173.084	2211.553	2195.378	2202.857	2183.085	2203.791	2211.411	2200.435	2208.137	2218.17	2211.1	2208.657	2188.59	2155.394	2186.748	2191.599	2187.964	2209.559	2204.848	2214.814	2219.581	2184.844	2218.557
gene-E1B28_004270	gene-E1B28_004270	1567.084	1605.553	1589.378	1596.857	1577.085	1597.791	1605.411	1594.435	1602.137	1612.17	1605.1	1602.657	1582.59	1549.394	1580.748	1585.599	1581.964	1603.559	1598.848	1608.814	1613.581	1578.844	1612.557
gene-E1B28_004271	gene-E1B28_004271	739.084	777.553	761.378	768.857	749.085	769.791	777.411	766.435	774.137	784.17	777.1	774.657	754.59	721.394	752.749	757.602	753.964	775.559	770.848	780.814	785.581	750.844	784.557
gene-E1B28_004272	gene-E1B28_004272	3508.084	3546.553	3530.378	3537.857	3518.085	3538.791	3546.411	3535.435	3543.137	3553.17	3546.1	3543.657	3523.59	3490.394	3521.748	3526.599	3522.964	3544.559	3539.848	3549.814	3554.581	3519.844	3553.557
gene-E1B28_004273	gene-E1B28_004273	2217.25658088315	2256.06529147984	2239.1792081943	2246.36740411043	2227.02012641382	2247.85108239959	2254.61779182816	2244.27529356376	2251.6378811356	2261.86608480471	2254.93932666711	2252.90174545549	2232.22092055247	2198.85059913763	2230.74782336178	2236.07238744129	2232.32800877149	2253.10960529803	2249.12488878035	2258.39516587394	2264.581	2228.90609562411	2262.18680997454
gene-E1B28_004274	gene-E1B28_004274	925.084	963.553	947.378	954.857	935.085	955.791	963.411	952.435	960.137	970.17	963.1	960.657	940.59	907.394	938.748	943.599	939.964	961.559	956.848	966.814	971.581	936.844	970.557
gene-E1B28_004275	GLN1	1159.084	1197.553	1181.378	1188.857	1169.085	1189.791	1197.411	1186.435	1194.137	1204.17	1197.1	1194.657	1174.59	1141.394	1172.748	1177.599	1173.964	1195.559	1190.848	1200.814	1205.581	1170.844	1204.557
gene-E1B28_004276	gene-E1B28_004276	1186.084	1224.553	1208.378	1215.857	1196.085	1216.791	1224.411	1213.435	1221.137	1231.17	1224.1	1221.657	1201.59	1168.394	1199.748	1204.599	1200.964	1222.559	1217.848	1227.814	1232.581	1197.844	1231.557
gene-E1B28_004277	gene-E1B28_004277	2350.084	2388.553	2372.378	2379.857	2360.085	2380.791	2388.411	2377.435	2385.137	2395.17	2388.1	2385.657	2365.59	2332.394	2363.748	2368.599	2364.964	2386.559	2381.848	2391.814	2396.581	2361.844	2395.557
gene-E1B28_004278	gene-E1B28_004278	937.084	975.553	959.378	966.857	947.085	967.791	975.411	964.435	972.137	982.17	975.1	972.657	952.59	919.394	950.748	955.599	951.964	973.559	968.848	978.814	983.581	948.844	982.557
gene-E1B28_004279	IDH1	970.13248844471	1012.16889330475	993.891203026216	1001.17332624824	980.74388800915	1010.60859182059	1011.06490999861	1004.08949925003	1005.01915879446	1018.90491965568	1010.79661993287	1011.43787574496	987.560626581001	957.459342238067	986.28434078751	995.520523227045	987.655830624457	1016.41941583685	1002.72198805423	1027.85250873006	1021.79480244046	981.263620211576	1020.01157398487
gene-E1B28_004280	gene-E1B28_004280	1497.084	1535.553	1519.378	1526.857	1507.085	1527.791	1535.411	1524.435	1532.137	1542.17	1535.1	1532.657	1512.59	1479.394	1510.748	1515.599	1511.964	1533.559	1528.848	1538.814	1543.581	1508.844	1542.557
gene-E1B28_004281	gene-E1B28_004281	766.084	804.553	788.378	795.857	776.085	796.791	804.411	793.435	801.137	811.17	804.1	801.657	781.59	748.394	779.749	784.602	780.964	802.559	797.848	807.814	812.581	777.844	811.557
gene-E1B28_004282	gene-E1B28_004282	571.088	609.553	593.395	600.861	581.097	601.796	609.413	598.436	606.141	616.17	609.102	606.658	586.601	553.405	584.755	589.618	585.967	607.559	602.85	612.816	617.601	582.847	616.559
gene-E1B28_004283	gene-E1B28_004283	1029.084	1067.553	1051.378	1058.857	1039.085	1059.791	1067.411	1056.435	1064.137	1074.17	1067.1	1064.657	1044.59	1011.394	1042.748	1047.599	1043.964	1065.559	1060.848	1070.814	1075.581	1040.844	1074.557
gene-E1B28_004284	gene-E1B28_004284	2317.084	2355.553	2339.378	2346.857	2327.085	2347.791	2355.411	2344.435	2352.137	2362.17	2355.1	2352.657	2332.59	2299.394	2330.748	2335.599	2331.964	2353.559	2348.848	2358.814	2363.581	2328.844	2362.557
gene-E1B28_004285	gene-E1B28_004285	355.707	393.785	377.757	385.112	365.614	386.195	393.606	382.661	390.366	400.318	393.389	390.866	370.952	337.755	369.21	374.422	370.301	391.818	387.032	397.064	401.871	367.334	400.723
gene-E1B28_004286	gene-E1B28_004286	718.084	756.553	740.378	747.857	728.085	748.791	756.411	745.435	753.137	763.17	756.1	753.657	733.59	700.394	731.749	736.608	732.964	754.559	749.848	759.814	764.581	729.844	763.557
gene-E1B28_004287	gene-E1B28_004287	1692.084	1730.553	1714.378	1721.857	1702.085	1722.791	1730.411	1719.435	1727.137	1737.17	1730.1	1727.657	1707.59	1674.394	1705.748	1710.599	1706.964	1728.559	1723.848	1733.814	1738.581	1703.844	1737.557
gene-E1B28_004288	gene-E1B28_004288	1700.084	1738.553	1722.378	1729.857	1710.085	1730.791	1738.411	1727.435	1735.137	1745.17	1738.1	1735.657	1715.59	1682.394	1713.748	1718.599	1714.964	1736.559	1731.848	1741.814	1746.581	1711.844	1745.557
gene-E1B28_004289	gene-E1B28_004289	988.084	1026.553	1010.378	1017.857	998.085	1018.791	1026.411	1015.435	1023.137	1033.17	1026.1	1023.657	1003.59	970.394	1001.748	1006.599	1002.964	1024.559	1019.848	1029.814	1034.581	999.844	1033.557
gene-E1B28_004290	gene-E1B28_004290	790.084	828.553	812.378	819.857	800.085	820.791	828.411	817.435	825.137	835.17	828.1	825.657	805.59	772.394	803.748	808.602	804.964	826.559	821.848	831.814	836.581	801.844	835.557
gene-E1B28_004291	gene-E1B28_004291	123.239	151.322	138.81	144.045	129.682	147.221	151.379	141.922	148.993	155.599	152.128	148.566	132.34	103.823	131.368	140.108	131.77	150.486	143.195	155.431	157.247	131.73	155.652
gene-E1B28_004292	gene-E1B28_004292	1054.084	1092.553	1076.378	1083.857	1064.085	1084.791	1092.411	1081.435	1089.137	1099.17	1092.1	1089.657	1069.59	1036.394	1067.748	1072.599	1068.964	1090.559	1085.848	1095.814	1100.581	1065.844	1099.557
gene-E1B28_004293	gene-E1B28_004293	2607.084	2645.553	2629.378	2636.857	2617.085	2637.791	2645.411	2634.435	2642.137	2652.17	2645.1	2642.657	2622.59	2589.394	2620.748	2625.599	2621.964	2643.559	2638.848	2648.814	2653.581	2618.844	2652.557
gene-E1B28_004294	gene-E1B28_004294	1291.084	1329.553	1313.378	1320.857	1301.085	1321.791	1329.411	1318.435	1326.137	1336.17	1329.1	1326.657	1306.59	1273.394	1304.748	1309.599	1305.964	1327.559	1322.848	1332.814	1337.581	1302.844	1336.557
gene-E1B28_004295	gene-E1B28_004295	727.084	765.553	749.378	756.857	737.085	757.791	765.411	754.435	762.137	772.17	765.1	762.657	742.59	709.394	740.749	745.604	741.964	763.559	758.848	768.814	773.581	738.844	772.557
gene-E1B28_004296	gene-E1B28_004296	2123.084	2161.553	2145.378	2152.857	2133.085	2153.791	2161.411	2150.435	2158.137	2168.17	2161.1	2158.657	2138.59	2105.394	2136.748	2141.599	2137.964	2159.559	2154.848	2164.814	2169.581	2134.844	2168.557
gene-E1B28_004297	gene-E1B28_004297	418.276	456.625	440.502	447.923	428.246	448.926	456.468	445.505	453.216	463.215	456.175	453.72	433.689	400.5	431.932	436.886	433.064	454.631	449.904	459.901	464.708	429.984	463.61
gene-E1B28_004298	gene-E1B28_004298	2100.084	2138.553	2122.378	2129.857	2110.085	2130.791	2138.411	2127.435	2135.137	2145.17	2138.1	2135.657	2115.59	2082.394	2113.748	2118.599	2114.964	2136.559	2131.848	2141.814	2146.581	2111.844	2145.557
gene-E1B28_004299	gene-E1B28_004299	1817.084	1855.553	1839.378	1846.857	1827.085	1847.791	1855.411	1844.435	1852.137	1862.17	1855.1	1852.657	1832.59	1799.394	1830.748	1835.599	1831.964	1853.559	1848.848	1858.814	1863.581	1828.844	1862.557
gene-E1B28_004300	gene-E1B28_004300	1551.084	1589.553	1573.378	1580.857	1561.085	1581.791	1589.411	1578.435	1586.137	1596.17	1589.1	1586.657	1566.59	1533.394	1564.748	1569.599	1565.964	1587.559	1582.848	1592.814	1597.581	1562.844	1596.557
gene-E1B28_004301	gene-E1B28_004301	4485.084	4523.553	4507.378	4514.857	4495.085	4515.791	4523.411	4512.435	4520.137	4530.17	4523.1	4520.657	4500.59	4467.394	4498.748	4503.599	4499.964	4521.559	4516.848	4526.814	4531.581	4496.844	4530.557
gene-E1B28_004302	IDH2	1037.084	1075.553	1059.378	1066.857	1047.085	1067.791	1075.411	1064.435	1072.137	1082.17	1075.1	1072.657	1052.59	1019.394	1050.748	1055.599	1051.964	1073.559	1068.848	1078.814	1083.581	1048.844	1082.557
gene-E1B28_004303	gene-E1B28_004303	448.199	486.583	470.455	477.905	458.184	478.858	486.438	475.483	483.186	493.188	486.142	483.695	463.637	430.458	461.847	466.762	463.023	484.602	479.883	489.869	494.661	459.916	493.585
gene-E1B28_004304	gene-E1B28_004304	535.106	573.555	557.402	564.864	545.106	565.803	573.414	562.44	570.142	580.17	573.107	570.66	550.601	517.409	548.769	553.639	549.971	571.565	566.852	576.818	581.601	546.854	580.564
gene-E1B28_004305	gene-E1B28_004305	2176.084	2214.553	2198.378	2205.857	2186.085	2206.791	2214.411	2203.435	2211.137	2221.17	2214.1	2211.657	2191.59	2158.394	2189.748	2194.599	2190.964	2212.559	2207.848	2217.814	2222.581	2187.844	2221.557
gene-E1B28_004306	gene-E1B28_004306	1769.6292269188	1808.25436672503	1792.03979173476	1799.5499161152	1779.39418192343	1800.53260703676	1808.16816136793	1796.99282257344	1804.71535332977	1814.83246039874	1808.00170458287	1804.97652121434	1785.292074542	1752.25626797077	1783.24475534813	1788.0780330357	1784.91872602916	1806.46054625599	1801.16454176958	1811.6079710799	1816.30277017219	1781.30095602428	1815.08840404604
gene-E1B28_004307	gene-E1B28_004307	751.084	789.553	773.378	780.857	761.085	781.791	789.411	778.435	786.137	796.17	789.1	786.657	766.59	733.394	764.749	769.602	765.964	787.559	782.848	792.814	797.581	762.844	796.557
gene-E1B28_004308	gene-E1B28_004308	717.084	755.553	739.378	746.857	727.085	747.791	755.411	744.435	752.137	762.17	755.1	752.657	732.59	699.394	730.749	735.608	731.964	753.559	748.848	758.814	763.581	728.844	762.557
gene-E1B28_004309	gene-E1B28_004309	1591.084	1629.553	1613.378	1620.857	1601.085	1621.791	1629.411	1618.435	1626.137	1636.17	1629.1	1626.657	1606.59	1573.394	1604.748	1609.599	1605.964	1627.559	1622.848	1632.814	1637.581	1602.844	1636.557
gene-E1B28_004310	gene-E1B28_004310	1877.084	1915.553	1899.378	1906.857	1887.085	1907.791	1915.411	1904.435	1912.137	1922.17	1915.1	1912.657	1892.59	1859.394	1890.748	1895.599	1891.964	1913.559	1908.848	1918.814	1923.581	1888.844	1922.557
gene-E1B28_004311	gene-E1B28_004311	1375.084	1413.553	1397.378	1404.857	1385.085	1405.791	1413.411	1402.435	1410.137	1420.17	1413.1	1410.657	1390.59	1357.394	1388.748	1393.599	1389.964	1411.559	1406.848	1416.814	1421.581	1386.844	1420.557
gene-E1B28_004312	gene-E1B28_004312	225.029	260.747	245.422	252.054	234.074	253.878	260.423	249.68	257.366	266.464	260.699	257.664	238.511	205.794	236.96	243.805	237.961	258.991	253.61	264.43	268.345	235.719	266.949
gene-E1B28_004313	gene-E1B28_004313	2332.084	2370.553	2354.378	2361.857	2342.085	2362.791	2370.411	2359.435	2367.137	2377.17	2370.1	2367.657	2347.59	2314.394	2345.748	2350.599	2346.964	2368.559	2363.848	2373.814	2378.581	2343.844	2377.557
gene-E1B28_004314	gene-E1B28_004314	1057.084	1095.553	1079.378	1086.857	1067.085	1087.791	1095.411	1084.435	1092.137	1102.17	1095.1	1092.657	1072.59	1039.394	1070.748	1075.599	1071.964	1093.559	1088.848	1098.814	1103.581	1068.844	1102.557
gene-E1B28_004315	gene-E1B28_004315	1333.084	1371.553	1355.378	1362.857	1343.085	1363.791	1371.411	1360.435	1368.137	1378.17	1371.1	1368.657	1348.59	1315.394	1346.748	1351.599	1347.964	1369.559	1364.848	1374.814	1379.581	1344.844	1378.557
gene-E1B28_004316	gene-E1B28_004316	1732.084	1770.553	1754.378	1761.857	1742.085	1762.791	1770.411	1759.435	1767.137	1777.17	1770.1	1767.657	1747.59	1714.394	1745.748	1750.599	1746.964	1768.559	1763.848	1773.814	1778.581	1743.844	1777.557
gene-E1B28_004317	gene-E1B28_004317	2167.01639013363	2208.33473233377	2188.59153614863	2201.85027463956	2179.38428581161	2199.66819732297	2205.00482776421	2198.74816620501	2207.13718334349	2210.00548401948	2206.70862773968	2200.89564599957	2181.63588877651	2150.98765836937	2181.21860599036	2186.1863598037	2184.41995619806	2199.81798541845	2201.36933025638	2204.93826212191	2212.28002993002	2180.46520327314	2214.6480664883
gene-E1B28_004318	gene-E1B28_004318	1504.084	1542.553	1526.378	1533.857	1514.085	1534.791	1542.411	1531.435	1539.137	1549.17	1542.1	1539.657	1519.59	1486.394	1517.748	1522.599	1518.964	1540.559	1535.848	1545.814	1550.581	1515.844	1549.557
gene-E1B28_004319	gene-E1B28_004319	1777.084	1815.553	1799.378	1806.857	1787.085	1807.791	1815.411	1804.435	1812.137	1822.17	1815.1	1812.657	1792.59	1759.394	1790.748	1795.599	1791.964	1813.559	1808.848	1818.814	1823.581	1788.844	1822.557
gene-E1B28_004320	gene-E1B28_004320	826.084	864.553	848.378	855.857	836.085	856.791	864.411	853.435	861.137	871.17	864.1	861.657	841.59	808.394	839.748	844.599	840.964	862.559	857.848	867.814	872.581	837.844	871.557
gene-E1B28_004321	gene-E1B28_004321	1205.87572141757	1294.68087128387	1245.18961434632	1283.07010442817	1241.11693800657	1289.18413556005	1282.8882196919	1256.77506889319	1263.3463528286	1306.72110837357	1294.78213769744	1289.04139433723	1248.43934037344	1224.4322412415	1267.27478607175	1250.51319230174	1256.40428202351	1307.77667925948	1276.51446280833	1295.15983622251	1275.00738377082	1251.34339480303	1328.50311368386
gene-E1B28_004322	gene-E1B28_004322	916.084	954.553	938.378	945.857	926.085	946.791	954.411	943.435	951.137	961.17	954.1	951.657	931.59	898.394	929.748	934.599	930.964	952.559	947.848	957.814	962.581	927.844	961.557
gene-E1B28_004323	CBK1	1306.084	1344.553	1328.378	1335.857	1316.085	1336.791	1344.411	1333.435	1341.137	1351.17	1344.1	1341.657	1321.59	1288.394	1319.748	1324.599	1320.964	1342.559	1337.848	1347.814	1352.581	1317.844	1351.557
gene-E1B28_004324	gene-E1B28_004324	660.084	698.553	682.378	689.859	670.085	690.792	698.411	687.435	695.139	705.17	698.1	695.658	675.591	642.402	673.749	678.608	674.964	696.559	691.848	701.814	706.581	671.845	705.558
gene-E1B28_004325	gene-E1B28_004325	4132.084	4170.553	4154.378	4161.857	4142.085	4162.791	4170.411	4159.435	4167.137	4177.16998365284	4170.1	4167.657	4147.59	4114.394	4145.748	4150.599	4146.964	4168.559	4158.88935497539	4173.814	4178.581	4143.844	4177.557
gene-E1B28_004326	gene-E1B28_004326	1322.084	1360.553	1344.378	1351.857	1332.085	1352.791	1360.411	1349.435	1357.137	1367.17	1360.1	1357.657	1337.59	1304.394	1335.748	1340.599	1336.964	1358.559	1353.848	1363.814	1368.581	1333.844	1367.557
gene-E1B28_004327	gene-E1B28_004327	2770.084	2808.553	2792.378	2799.857	2780.085	2800.791	2808.411	2797.435	2805.137	2815.17	2808.1	2805.657	2785.59	2752.394	2783.748	2788.599	2784.964	2806.559	2801.848	2811.814	2816.581	2781.844	2815.557
gene-E1B28_004328	gene-E1B28_004328	1877.084	1915.553	1899.378	1906.857	1887.085	1907.791	1915.411	1904.435	1912.137	1922.17	1915.1	1912.657	1892.59	1859.394	1890.748	1895.599	1891.964	1913.559	1908.848	1918.814	1923.581	1888.844	1922.557
gene-E1B28_004329	gene-E1B28_004329	1282.084	1320.553	1304.378	1311.857	1292.085	1312.791	1320.411	1309.435	1317.137	1327.17	1320.1	1317.657	1297.59	1264.394	1295.748	1300.599	1296.964	1318.559	1313.848	1323.814	1328.581	1293.844	1327.557
gene-E1B28_004330	gene-E1B28_004330	8845.084	8883.553	8867.378	8874.857	8855.085	8875.791	8883.411	8872.435	8880.137	8890.17	8883.1	8880.657	8860.59	8827.394	8858.748	8863.599	8859.964	8881.559	8876.848	8886.814	8891.581	8856.844	8890.557
gene-E1B28_004331	gene-E1B28_004331	1741.20244297823	1775.12538816349	1762.48500377226	1767.36753574588	1749.01173508318	1769.11095129287	1778.34738551638	1761.79463578244	1781.31853095074	1780.02703671674	1778.70135804646	1776.16102732467	1753.41614474569	1718.12125129838	1751.27149916783	1756.78064307801	1754.79682444177	1778.31913050021	1772.22998260091	1788.18351164529	1778.581	1749.18374736092	1778.81358095365
gene-E1B28_004332	gene-E1B28_004332	997.084	1035.553	1019.378	1026.857	1007.085	1027.791	1035.411	1024.435	1032.137	1042.17	1035.1	1032.657	1012.59	979.394	1010.748	1015.599	1011.964	1033.559	1028.848	1038.814	1043.581	1008.844	1042.557
gene-E1B28_004333	gene-E1B28_004333	1557.25995223719	1603.28910447344	1582.11158577604	1595.17052775614	1565.63160263913	1587.49351886712	1597.54950989285	1596.48961997072	1598.49882154898	1604.87710001023	1595.94475990629	1602.57564918607	1568.64904196963	1537.69826091927	1572.79173061863	1578.70486312352	1571.92055818648	1607.83331814549	1592.87298120185	1595.18383833798	1597.75475041316	1567.16656694188	1602.9662510899
gene-E1B28_004334	gene-E1B28_004334	3245.084	3283.553	3267.378	3274.857	3255.085	3275.791	3283.411	3272.435	3280.137	3290.17	3283.1	3280.657	3260.59	3227.394	3258.748	3263.599	3259.964	3281.559	3276.848	3286.814	3291.581	3256.844	3290.557
gene-E1B28_004335	gene-E1B28_004335	406.318	444.64	428.533	435.948	416.282	436.954	444.49	433.522	441.239	451.225	444.206	441.748	421.712	388.528	419.955	424.952	421.09	442.655	437.919	447.913	452.72	418.027	451.618
gene-E1B28_004336	gene-E1B28_004336	1468.084	1506.553	1490.378	1497.857	1478.085	1498.791	1506.411	1495.435	1503.137	1513.17	1506.1	1503.657	1483.59	1450.394	1481.748	1486.599	1482.964	1504.559	1499.848	1509.814	1514.581	1479.844	1513.557
gene-E1B28_004337	gene-E1B28_004337	2368.084	2406.553	2390.378	2397.857	2378.085	2398.791	2406.411	2395.435	2403.137	2413.17	2406.1	2403.657	2383.59	2350.394	2381.748	2386.599	2382.964	2404.559	2399.848	2409.814	2414.581	2379.844	2413.557
gene-E1B28_004338	gene-E1B28_004338	1730.70782880287	1774.79277325329	1760.96784940047	1766.8622692948	1751.58674695392	1763.00417221963	1781.21658502229	1770.08290843927	1772.77776096558	1780.03748400976	1782.40960132885	1768.56125723427	1751.69932859746	1721.82876421866	1753.16581238707	1755.98835461406	1754.02575568736	1785.01375428956	1782.81175717785	1776.33262939386	1793.70012078624	1753.97790551006	1783.60143317176
gene-E1B28_004339	gene-E1B28_004339	233.456	269.439	254.057	260.76	242.619	262.497	269.165	258.404	266.08	275.298	269.412	266.411	247.126	214.303	245.599	252.237	246.597	267.722	262.401	273.104	277.129	244.314	275.764
gene-E1B28_004340	gene-E1B28_004340	736.084	774.553	758.378	765.857	746.085	766.791	774.411	763.435	771.137	781.17	774.1	771.657	751.59	718.394	749.749	754.603	750.964	772.559	767.848	777.814	782.581	747.844	781.557
gene-E1B28_004341	gene-E1B28_004341	988.084	1026.553	1010.378	1017.857	998.085	1018.791	1026.411	1015.435	1023.137	1033.17	1026.1	1023.657	1003.59	970.394	1001.748	1006.599	1002.964	1024.559	1019.848	1029.814	1034.581	999.844	1033.557
gene-E1B28_004342	gene-E1B28_004342	1005.084	1043.553	1027.378	1034.857	1015.085	1035.791	1043.411	1032.435	1040.137	1050.17	1043.1	1040.657	1020.59	987.394	1018.748	1023.599	1019.964	1041.559	1036.848	1046.814	1051.581	1016.844	1050.557
gene-E1B28_004343	gene-E1B28_004343	463.165	501.576	485.441	492.897	473.166	493.84	501.429	490.465	498.171	508.179	501.137	498.683	478.628	445.441	476.819	481.732	478.007	499.596	494.878	504.86	509.647	474.893	508.579
gene-E1B28_004344	gene-E1B28_004344	250.506	286.98	271.42	278.313	259.854	279.892	286.711	275.913	283.636	293.022	286.856	284.003	264.533	231.546	262.996	269.299	263.95	285.207	280.039	290.583	294.817	261.558	293.487
gene-E1B28_004345	UBC8	282.177	319.387	303.581	310.718	291.857	312.058	319.131	308.333	316.047	325.663	319.152	316.44	296.754	263.671	295.126	300.968	296.195	317.521	312.53	322.91	327.363	293.546	326.128
gene-E1B28_004346	gene-E1B28_004346	582.088	620.553	604.393	611.86	592.097	612.796	620.413	609.436	617.139	627.17	620.101	617.658	597.6	564.405	595.752	600.616	596.967	618.559	613.848	623.816	628.601	593.847	627.558
gene-E1B28_004347	gene-E1B28_004347	1468.084	1506.553	1490.378	1497.857	1478.085	1498.791	1506.411	1495.435	1503.137	1513.17	1506.1	1503.657	1483.59	1450.394	1481.748	1486.599	1482.964	1504.559	1499.848	1509.814	1514.581	1479.844	1513.557
gene-E1B28_004348	gene-E1B28_004348	900.665295644377	941.067040649876	923.389283254256	930.900965506333	911.421809293724	932.002213232398	939.570814503707	928.957326540629	936.258978540728	946.582998869463	939.603980760787	936.808995089557	916.167356379523	883.999897387254	914.739874147137	920.691202471419	915.940765532308	937.791649401726	932.72177311851	943.234717119904	949.181179512394	912.428541151977	946.538606134957
gene-E1B28_004349	gene-E1B28_004349	1533.084	1571.553	1555.378	1562.857	1543.085	1563.791	1571.411	1560.435	1568.137	1578.17	1571.1	1568.657	1548.59	1515.394	1546.748	1551.599	1547.964	1569.559	1564.848	1574.814	1579.581	1544.844	1578.557
gene-E1B28_004350	gene-E1B28_004350	1159.084	1197.553	1181.378	1188.857	1169.085	1189.791	1197.411	1186.435	1194.137	1204.17	1197.1	1194.657	1174.59	1141.394	1172.748	1177.599	1173.964	1195.559	1190.848	1200.814	1205.581	1170.844	1204.557
gene-E1B28_004351	gene-E1B28_004351	342.864	380.846	364.858	372.176	352.731	373.277	380.669	369.724	377.434	387.354	380.447	377.94	358.034	324.826	356.323	361.605	357.373	378.908	374.075	384.142	388.905	354.48	387.763
gene-E1B28_004352	gene-E1B28_004352	867.084	905.553	889.378	896.857	877.085	897.791	905.411	894.435	902.137	912.17	905.1	902.657	882.59	849.394	880.748	885.599	881.964	903.559	898.848	908.814	913.581	878.844	912.557
gene-E1B28_004353	gene-E1B28_004353	2608.084	2646.553	2630.378	2637.857	2618.085	2638.791	2646.411	2635.435	2643.137	2653.17	2646.1	2643.657	2623.59	2590.394	2621.748	2626.599	2622.964	2644.559	2639.848	2649.814	2654.581	2619.844	2653.557
